2149.9,2149.6,2148.2,2142,2112.4,1999.4,1667.4,1134.5,721.71,604.59,659.77,794.2,950.5,1081.8,1156.7,12,80,2150,517,1205
1202,1202,1201.9,1201.8,1201,1198.3,1187.6,1151,1046,830.73,590.54,528.88,642.93,708.53,667.43,28.4,3.36,1202,13.6,536
335,335,334.98,334.91,334.58,333.05,326.69,305.94,264.02,238.16,321.06,614.89,1199.9,1943,2516.6,25,50,335,121,3010
2200,2200,2200.1,2200.3,2201.3,2205.5,2221.1,2264.2,2327,2279.2,1910.5,1287.6,819.84,696.91,739.88,20,35,2200,3010,832
810,810,809.99,809.96,809.79,809.04,806.08,798.08,789.98,820.44,959,1231.9,1568.6,1858.7,2034.7,22,59,810,710,2164
3200,3199.9,3199.7,3198.7,3194.2,3174.5,3100.7,2863.7,2336.3,1697.7,1416.4,1547.7,1785.5,1973.5,2081.8,22,30,3200,744,2164
4110,4110,4109.8,4108.9,4105.1,4086.9,4010.9,3753.4,3159.8,2368.8,1772.4,1467.3,1355.2,1339.1,1345,25,50,4110,1700,1353
1620,1620,1620.1,1620.2,1621,1624.3,1637.9,1684.7,1799.6,1924.6,1812.8,1345.2,839.49,604.06,570.17,28,30,1620,3900,606
5300,5299.9,5299.7,5298.5,5293.3,5268.6,5165.7,4819.8,4044.7,3109.7,2645.5,2677.8,2825.8,2926.1,2974.2,25,50,5300,2024,3005
3040,3040,3039.8,3039.2,3036.6,3024.6,2978.3,2830,2502.9,2086,1797.1,1681.6,1645.6,1633.7,1629.4,22,40,3040,1608,1627
2150,2149.9,2149.7,2148.5,2142.9,2116.1,2007.6,1688.6,1157.2,770.48,742.07,910.15,1072.5,1155.7,1187.9,22,80,2150,517,1205
1202,1202,1201.9,1201.7,1200.8,1197.5,1184.7,1140.2,1009.7,738.25,415.26,244.57,260.24,344.77,428.49,28.4,6.36,1202,13.6,536
335,334.99,334.98,334.89,334.5,332.69,325.01,299.73,247.71,205.24,260.48,528.35,1115.1,1887.3,2493.2,25,60,335,121,3010
2200,2200,2200.1,2200.5,2202.2,2209.9,2240.2,2326.3,2461.9,2488,2165.6,1535.1,1030.3,849.78,823.99,20,65,2200,3010,832
810,810,809.99,809.95,809.74,808.83,805.15,794.71,781.6,801.93,924.32,1185.9,1524.9,1829.6,2021.4,22,69,810,710,2164
3200,3199.9,3199.6,3198.2,3190.7,3159.5,3031.2,2634,1905.2,1266.1,1151.9,1397.3,1712.3,1951.2,2079,22,60,3200,744,2164
4110,4109.9,4109.8,4108.8,4104.4,4084,3997.5,3707.4,3070.8,2310,1823.6,1594.8,1467.6,1399.8,1370.3,25,60,4110,1700,1353
1620,1620,1620.1,1620.4,1621.6,1628,1655.5,1754.2,1990.4,2272.2,2239.5,1700.6,1063.7,736.44,638.92,28,60,1620,3900,606
5300,5299.9,5299.7,5298.3,5292.3,5264.6,5146.8,4755.4,3919.8,3021.4,2685.7,2788.9,2917.9,2974.6,2994.6,25,60,5300,2024,3005
3040,3040,3039.8,3039.1,3035.4,3020.1,2956.8,2756.9,2368.7,1956.4,1726,1649.3,1630.5,1627.2,1626.9,22,60,3040,1608,1627
2150,2149.9,2149.8,2148.8,2143.8,2123.2,2038.2,1774.7,1289.3,854.96,751.73,866.15,1012.9,1117.1,1170.4,22,60,2150,517,1205
1202,1202,1201.9,1201.7,1201,1197.9,1186.2,1145.4,1028.7,780.07,470.77,296.69,302.84,375.73,445.88,28.4,4.36,1202,13.6,536
335,335,334.98,334.92,334.63,333.35,328.27,311.64,276.92,256.66,343.17,651.03,1280.2,2055.8,2599.7,25,40,335,121,3010
2200,2200,2200.1,2200.3,2201.7,2207.2,2227.9,2287.1,2381.5,2372.1,2041.7,1455.4,1004.2,843.33,821.16,20,45,2200,3010,832
810,810,809.99,809.96,809.83,809.23,807.02,801.1,797.41,833.91,978.31,1251.2,1580.4,1862.1,2034.2,22,49,810,710,2164
3200,3199.9,3199.6,3198.4,3193.1,3168.9,3076.1,2783.9,2172.2,1512.2,1295,1484.1,1758,1966.5,2081.7,22,40,3200,744,2164
4110,4110,4109.8,4109,4105.4,4089.7,4025.9,3807.4,3272,2490.3,1847.9,1514.8,1389.4,1357.7,1352.9,25,40,4110,1700,1353
1620,1620,1620.1,1620.3,1621.2,1625.7,1644.1,1710.4,1871.3,2062.1,1981.1,1456,850.79,568.93,541.98,28,40,1620,3900,606
5300,5299.9,5299.7,5298.7,5293.8,5272.6,5187.2,4897.3,4208.9,3299.9,2783,2774.2,2895.6,2965,2991.2,25,40,5300,2024,3005
3040,3040,3040,3039.8,3039.2,3036.7,3026.1,2987.9,2867.6,2595.1,2205.7,1880.8,1718.7,1660,1639.4,32,10,3040,1608,1627
2150,2150,2149.8,2149,2145.4,2129.3,2067.3,1871.6,1457.6,993.48,799.53,871.57,1009.4,1112.7,1167.3,22,40,2150,517,1205
1202,1202,1201.9,1201.6,1200.3,1195.8,1179.8,1126.6,982.69,712.35,411.2,263.33,282.61,360.34,435.99,23.4,4.36,1202,13.6,536
335,335,334.98,334.9,334.51,332.95,326.6,306.76,267.87,244.34,318.51,581.72,1144.6,1915.9,2519.2,23,40,335,121,3010
2200,2200,2200.1,2200.3,2201.1,2204.8,2219.5,2265.4,2344.8,2342.2,2035,1461.1,1009,845.02,821.8,23,45,2200,3010,832
810,810,809.99,809.97,809.85,809.35,807.38,802.12,798.91,834.76,977.52,1248.9,1577.8,1860,2033.1,23,49,810,710,2164
3200,3199.9,3199.7,3198.6,3193.5,3172.6,3087.2,2813.4,2224.5,1554.8,1313,1491,1762.5,1969.2,2083,23,40,3200,744,2164
4110,4109.9,4109.7,4108.8,4104.2,4085.3,4007.7,3754.6,3179.9,2400.5,1797.2,1488.4,1373.7,1349.6,1349.4,23,40,4110,1700,1353
1620,1620,1620.1,1620.5,1622.3,1629.6,1659.7,1756.8,1965.6,2172,2042,1439.2,769.74,468.64,469.79,23,40,1620,3900,606
5300,5299.9,5299.6,5298.4,5292.1,5266.7,5162.5,4826.4,4089.2,3199.2,2765.3,2813.2,2938.5,2989.7,3001.8,23,40,5300,2024,3005
3040,3040,3040,3039.8,3039.2,3036.8,3026.9,2990.3,2874.6,2608.3,2218.4,1889.9,1726.5,1665.7,1641.4,33,10,3040,1608,1627
2150,2150,2149.8,2149.1,2146.2,2133.1,2084.3,1927.4,1578.2,1156,973.85,1054.9,1158.4,1197.4,1204.9,22,30,2150,517,1205
2202,2201.9,2201.8,2201.3,2198.8,2190.6,2160.9,2063.1,1799.8,1317.6,830.61,708.53,860.93,903.39,789.06,23.4,4.36,2202,13.6,536
335,335,334.98,334.9,334.51,332.93,326.53,306.47,266.62,239.15,297.94,504.32,903.24,1395.4,1745.5,23,40,335,121,2010
1200,1200,1200.1,1200.4,1201.8,1208.5,1235,1323.8,1520.9,1765.3,1850.7,1671.8,1368.7,1108.9,951.82,23,45,1200,3010,832
1810,1810,1809.9,1809.4,1807.2,1797.5,1757.7,1631.3,1373.7,1122,1122.1,1366.8,1677.6,1924.5,2064.6,23,49,1810,710,2164
1200,1200,1200,1199.8,1199.1,1196.3,1184.8,1148.6,1076.7,1027.3,1120.9,1374.6,1678,1921.2,2061.2,23,40,1200,744,2164
2110,2110,2110,2109.8,2109.2,2106.5,2095.2,2057.7,1966.8,1820.2,1654.4,1509.5,1417.8,1376.6,1361.4,23,40,2110,1700,1353
2620,2620,2620.1,2620.3,2621.5,2626.4,2645.8,2704.6,2804,2772.4,2285.2,1408.2,738.01,530.45,541.05,23,40,2620,3900,606
5800,5799.9,5799.6,5798.1,5790.7,5760.8,5638,5242.1,4374.6,3327.3,2807.1,2835.2,2952.7,2996.6,3004.6,23,40,5800,2024,3005
3940,3940,3939.9,3939.7,3938.6,3934.4,3917,3853,3651.3,3190.3,2527.8,1992.7,1747.8,1669.5,1643.5,33,10,3940,1608,1627
2750,2749.9,2749.7,2748.7,2744.5,2725.8,2655.7,2429.8,1923,1288.7,944.08,942.47,1037,1118.6,1167.4,22,30,2750,517,1205
2202,2201.9,2201.8,2201.2,2198.7,2190.1,2159.1,2056,1774.3,1233.5,593.71,193.65,75.624,66.006,86.528,23.4,4.36,2202,13.6,136
335,335,334.97,334.89,334.47,332.75,325.7,302.77,251.35,183.97,136.67,116.75,110.66,109.6,109.72,23,40,335,121,110
1200,1200,1199.8,1199.2,1196.7,1185,1139,989.29,681.67,354.63,243.95,319.48,468.73,634.24,748,23,45,1200,101,832
1810,1810,1809.9,1809.4,1807.2,1797.4,1757.1,1628.4,1361.5,1076.6,989.62,1066.9,1140.3,1163.2,1165.6,23,49,1810,710,1164
1200,1200,1200,1199.8,1199.1,1196.1,1183.7,1144,1057.8,960.42,937.59,997.44,1072,1121.9,1147,23,40,1200,744,1164
2110,2110,2110,2109.8,2109,2105.7,2091.8,2042.8,1906.5,1615.7,1147.9,659.29,391.31,329.19,334.86,23,40,2110,1700,353
1620,1620,1620.1,1620.5,1622.3,1629.6,1659.7,1756.8,1965.6,2172,2042,1439.2,769.74,468.64,469.79,23,40,1620,3900,606
1800,1800,1800,1800.1,1800.4,1801.9,1808,1829.3,1887,2006.3,2205.5,2464.5,2703.6,2863.8,2946.9,23,40,1800,2024,3005
940,940,940,940.01,940.05,940.21,940.83,942.7,945.69,938.42,888.78,790.01,697.42,651.86,637.14,33,10,940,1608,627
1750,1750,1749.8,1749.4,1747.3,1737.9,1703,1591.2,1345.6,1063.8,987.29,1112.4,1213.5,1230.1,1219.8,22,30,1750,517,1205
2201.9,2201.7,2201,2198.5,2190.5,2163.7,2083.4,1863,1412.7,792.02,247.57,47.292,161.56,155.05,69.05,13.4,4.36,2202,13.6,136
335,335,334.98,334.93,334.7,333.81,330.55,319.63,291.05,236.93,175.14,134.98,119.24,113.99,111.75,23,10,335,121,110
1200,1200,1199.9,1199.5,1198.1,1192,1170.4,1099.2,922.05,651.58,456.75,457.34,563.65,677.49,758.54,23,15,1200,101,832
1810,1810,1809.9,1809.6,1808.3,1803.2,1782.7,1717.2,1554.4,1307.6,1116.6,1062.4,1078.5,1110,1136.9,23,19,1810,710,1164
1200,1200,1200,1199.9,1199.6,1198.5,1194.5,1181.6,1151.2,1105.7,1079.4,1092.8,1121.8,1143.4,1154.9,23,10,1200,744,1164
2110,2110,2109.9,2109.7,2108.7,2105,2091,2041.1,1894.2,1555.2,1049.6,615.7,417.64,366.83,355.2,23,10,2110,1700,353
1620,1620,1620,1620.1,1620.6,1622.3,1628.1,1644.8,1672.7,1659.6,1486.6,1155.2,856.53,707.84,652.37,23,10,1620,3900,606
1800,1800,1800,1800.1,1800.5,1801.8,1807,1825.2,1879.4,2009.1,2227.9,2484.1,2704.2,2852.1,2935,23,10,1800,2024,3005
940.01,940.03,940.1,940.4,941.39,944.79,954.54,977.56,1008.9,1009.3,935.85,814.12,715.55,664.76,643.62,13,10,940,1608,627
1750,1750,1749.9,1749.6,1748.3,1743.8,1726.7,1672.7,1541.9,1336.4,1176.6,1149.2,1182.4,1202.4,1206.6,22,10,1750,517,1205
2201.9,2201.7,2200.7,2196.5,2181.3,2119.6,1931.8,1477.4,790.17,262.91,119.74,156.93,182.91,172.6,155.95,13.4,24.36,2202,13.6,136
335,335,334.98,334.91,334.61,333.46,328.94,314.09,276.5,214.97,156.42,125.39,114.87,111.67,110.59,23,20,335,121,110
1200,1200,1199.9,1199.4,1197.5,1189.8,1159.7,1061.7,832.2,521.51,352.45,393.86,526.96,666.84,760.2,23,25,1200,101,832
1810,1810,1809.9,1809.5,1808,1800.9,1774.4,1686.6,1480.5,1203.6,1037.2,1034.3,1084.3,1124.6,1147.2,23,29,1810,710,1164
1200,1200,1200,1199.9,1199.4,1197.6,1190.5,1168,1114.9,1043.8,1013.5,1046.7,1097.2,1132.3,1150.6,23,20,1200,744,1164
2110,2110,2109.9,2109.8,2108.9,2105.6,2092.4,2044.8,1898.9,1556.8,997.03,440.39,165.29,163.36,244.81,23,20,2110,1700,353
1620,1620,1620.1,1620.3,1621.3,1625.2,1640,1686.1,1783.9,1860.7,1702.8,1253.7,812.9,615.19,583,23,20,1620,3900,606
1800,1800,1800,1800.1,1800.4,1801.7,1806.8,1825,1879.5,2005.1,2219.5,2479,2705.4,2857,2939.8,23,20,1800,2024,3005
940.01,940.04,940.17,940.61,942.39,948.88,969.18,1018.1,1088.2,1118.4,1034.2,868.33,729.8,664.37,641.43,13,20,940,1608,627
1750,1750,1749.9,1749.5,1747.7,1740.8,1713.5,1628.2,1426.7,1149.5,985.3,1004.9,1085.3,1146.3,1179.6,22,20,1750,517,1205
2201.9,2201.7,2201,2197.9,2184.8,2142.4,2008.6,1664,1057.7,449.92,168.9,168.31,216.36,216.65,187.23,13.4,14.36,2202,13.6,136
335,335,334.98,334.93,334.7,333.81,330.55,319.63,291.05,236.93,175.14,134.98,119.24,113.99,111.75,23,10,335,121,110
1200,1199.8,1199.3,1197.2,1189.4,1158.1,1063.8,840.95,516.51,289.92,273.74,376.69,500.75,612.2,704.78,13,25,1200,101,832
1810,1809.9,1809.4,1807.7,1800.7,1774.2,1686.1,1484.9,1190.4,976.06,943.7,1012.5,1083,1126.2,1147.8,13,29,1810,710,1164
1200,1200,1199.8,1199.3,1197.3,1189.8,1166.4,1109.2,1021.6,954.55,963.53,1025.8,1088.6,1128.9,1149.2,13,20,1200,744,1164
2110,2110,2109.9,2109.7,2108.7,2105,2091,2041.1,1894.2,1555.2,1049.6,615.7,417.64,366.83,355.2,23,10,2110,1700,353
1620,1620.1,1620.5,1621.7,1626.6,1644.5,1700.5,1836.3,2033.2,2116.7,1852.5,1313.8,866.04,686.3,643.07,13,20,1620,3900,606
1800,1800,1800,1800.1,1800.5,1801.8,1807,1825.2,1879.4,2009.1,2227.9,2484.1,2704.2,2852.1,2935,23,10,1800,2024,3005
940.01,940.03,940.1,940.4,941.39,944.79,954.54,977.56,1008.9,1009.3,935.85,814.12,715.55,664.76,643.62,13,10,940,1608,627
1750,1750,1749.9,1749.6,1748.3,1743.8,1726.7,1672.7,1541.9,1336.4,1176.6,1149.2,1182.4,1202.4,1206.6,22,10,1750,517,1205
201.99,201.98,201.92,201.67,200.62,197.23,186.54,159.2,112.03,68.132,56.551,73.7,96.553,112.16,121.24,13.4,14.36,202,13.6,136
33,33.001,33.003,33.01,33.04,33.157,33.591,35.066,39.1,47.615,60.229,74.252,87.111,97.043,103.52,23,10,33,121,110
120,120,120,119.98,119.93,119.74,119.28,118.97,122.78,141.55,188.29,267.66,376.93,509.89,641.53,13,25,120,101,832
181,181.02,181.08,181.35,182.43,186.52,200.48,234.43,291.73,346.82,357.92,306.66,230.78,182.02,165.93,13,29,181,710,164
1200,1199.8,1199.3,1197.5,1190,1162.8,1077.8,872.24,561.63,318.1,297.23,416.79,562.01,712.45,872.82,13,20,1200,74,1164
210,210,210.02,210.07,210.3,211.17,214.37,225.05,252.94,305.82,366.94,404.17,404.52,383.96,365.57,23,10,210,1700,353
120.01,120.02,120.1,120.35,121.39,125.23,137.85,172.36,242.38,354.15,495.5,638.78,739.73,762.46,722.8,13,20,120,3900,606
180,180.01,180.02,180.09,180.36,181.41,185.32,198.85,237.16,324.8,478.16,706.83,1030.5,1464.7,1972.9,23,10,180,2024,3005
94.004,94.016,94.055,94.215,94.746,96.634,102.43,118.63,153.95,212.81,289.27,375.11,457.56,525.8,573.16,13,10,94,1608,627
175,175,175.02,175.06,175.26,175.97,178.74,188.09,214.65,274,373.52,509.92,672.25,844.75,997.71,22,10,175,517,1205
202,202,202,202,202,202.01,201.96,201.46,198.77,190.3,174.47,157.07,145.36,139.82,137.57,13.4,14.36,202,213.6,136
33,33.001,33.003,33.012,33.049,33.192,33.723,35.519,40.372,50.375,64.595,79.438,91.926,100.58,105.61,23,10,33,221,110
120,120.01,120.03,120.11,120.41,121.65,125.6,136.47,159.66,200.49,266.3,359.98,473.23,592.1,695.9,13,25,120,201,832
181,181.02,181.08,181.35,182.44,186.58,200.75,235.51,295.82,360.21,392.63,373.59,325.49,287.58,271.04,13,29,181,710,264
1200,1199.9,1199.5,1198.2,1192.9,1173.5,1113.1,967.57,751.76,602.47,645.66,798.37,934.7,1028.2,1091.9,13,20,1200,274,1164
210,210.01,210.02,210.08,210.34,211.34,215.03,227.42,260.19,324.14,402.46,455.64,459.62,428.52,394.34,23,10,210,2700,353
120.01,120.02,120.09,120.34,121.35,125.08,137.32,170.68,237.81,343.15,472.36,597.76,682.01,702.15,677.22,13,20,120,2900,606
180,180.01,180.02,180.08,180.32,181.27,184.83,197.17,232.55,315,462.78,688.83,1018.7,1472.9,2002,23,10,180,1024,3005
94.004,94.017,94.058,94.227,94.788,96.784,102.92,120.11,157.82,221.33,304.99,399.61,488.87,557.84,598.99,13,10,94,2608,627
175,175,175.02,175.06,175.26,175.97,178.74,188.09,214.65,274,373.52,509.92,672.25,844.75,997.71,22,10,175,517,1205
202.01,202.02,202.08,202.3,203.27,206.4,216.46,243.19,293.55,349.6,369.16,323.11,236.92,167.74,138.81,13.4,14.36,202,1213.6,136
33,33.001,33.005,33.016,33.067,33.264,33.994,36.483,43.326,57.941,79.933,103.97,122.5,129.38,125.91,23,10,33,1221,110
120,120.02,120.08,120.34,121.3,125.22,137.63,170.88,236.86,334.1,451.8,573.53,678.22,752.35,795.5,13,25,120,1201,832
181.01,181.03,181.12,181.5,183.06,189.01,209.6,261.58,358.41,480.5,576.12,583.31,495.52,390.48,324.24,13,29,181,1710,264
1200,1200,1200,1200.1,1200.3,1201.3,1204.2,1211.2,1221.2,1226,1216.5,1197.6,1181,1171.4,1167.1,13,20,1200,1274,1164
210,210,210.02,210.07,210.3,211.17,214.37,225.05,252.94,305.82,366.94,404.17,404.52,383.96,365.57,23,10,210,1700,353
120.01,120.02,120.09,120.32,121.28,124.8,136.35,167.66,229.92,325.2,437.35,541.15,610.31,634.62,630.29,13,20,120,1900,606
180,180.01,180.02,180.08,180.34,181.33,185.05,197.92,234.63,319.56,470.6,700.75,1036.6,1497.8,2028.7,23,10,180,1324,3005
94.004,94.016,94.055,94.215,94.746,96.634,102.43,118.63,153.95,212.81,289.27,375.11,457.56,525.8,573.16,13,10,94,1608,627
175,175.01,175.02,175.09,175.35,176.3,179.98,192.22,225.95,297.56,410.12,554.98,716.9,878.07,1015.5,22,10,175,1517,1205
252.01,252.03,252.08,252.33,253.4,256.85,267.86,296.66,348.55,398.04,392.76,304.6,177.45,90.841,74.736,13.4,14.36,252,1213.6,136
33,33.001,33.005,33.017,33.068,33.27,34.018,36.572,43.623,58.812,82.083,108.34,129.63,138.2,133.81,23,10,33,1521,110
120,120.02,120.09,120.36,121.35,125.46,138.45,173.33,242.81,345.83,471.11,599.64,705.83,774.2,808.24,13,25,120,1501,832
181.01,181.03,181.12,181.49,182.99,188.73,208.58,258.47,350.52,463.88,547.47,545.34,459.35,365.91,311.42,13,29,181,1510,264
1200,1200,1200.1,1200.4,1201.6,1206,1219.8,1253.8,1306.5,1346,1331.8,1274.7,1219.3,1187.5,1173.4,13,20,1200,1574,1164
210,210,210.02,210.07,210.28,211.12,214.18,224.37,250.92,300.96,358.29,393.2,395.42,380.14,365.96,23,10,210,1500,353
120,120.02,120.09,120.31,121.23,124.61,135.69,165.65,224.87,314.52,418.55,514.23,580.12,609.09,613.96,13,20,120,1500,606
180,180.01,180.02,180.08,180.34,181.36,185.15,198.27,235.58,321.56,473.76,704.57,1039.6,1497.8,2025.6,23,10,180,1524,3005
94.004,94.016,94.054,94.213,94.739,96.611,102.36,118.41,153.39,211.64,287.23,372.15,454.05,522.46,570.66,13,10,94,1508,627
175,175.01,175.02,175.08,175.33,176.24,179.77,191.54,224.04,293.44,403.39,546.2,707.52,870.08,1010.2,22,10,175,1217,1205
252,252.01,252.06,252.2,252.74,254.95,262.27,283.03,324.45,372.04,378.46,314.59,217.47,151.54,131,16.4,14.36,252,1213.6,136
33,33.001,33.003,33.013,33.052,33.198,33.79,35.836,41.988,55.738,77.71,103.22,124.13,133.08,129.8,26,10,33,1521,110
120,120.01,120.05,120.19,120.81,123.22,131.89,157.08,213.7,307.15,426.84,556.05,669.88,749.94,795.33,16,25,120,1501,832
181,181.01,181.06,181.3,182.18,185.77,198.27,235.08,311.48,417.62,506.94,524.37,462.63,378,317.58,16,29,181,1510,264
1200,1200,1200.1,1200.2,1200.9,1203.4,1212.5,1236.7,1282,1323.5,1319.2,1269.9,1217.8,1186.8,1173,16,20,1200,1574,1164
210,210,210.01,210.05,210.21,210.81,213.2,221.31,244.46,290.48,347.92,389.14,400.55,390.44,374.71,26,10,210,1500,353
120,120.01,120.05,120.19,120.73,122.7,130.04,151.38,200.18,279.89,378.63,476.02,550.14,590.64,604.8,16,20,120,1500,606
180,180,180.02,180.07,180.26,181.01,184.06,194.74,227.8,306.83,452.86,682.17,1021.9,1496.5,2041.5,26,10,180,1524,3005
94.002,94.009,94.029,94.114,94.44,95.623,99.538,111.27,139.36,190.77,262.18,345.12,429.17,503.25,559.01,16,10,94,1508,627
175,175,175.01,175.06,175.22,175.85,178.42,187.32,214.34,276.23,381.01,521.1,682.22,847.05,992.25,26,10,175,1217,1205
252,252.01,252.04,252.14,252.56,254.18,259.83,276.77,312.66,357.64,367.38,311.46,222.43,160.31,138.28,18.4,14.36,252,1213.6,136
33,33.001,33.002,33.01,33.04,33.172,33.664,35.441,40.88,53.309,73.616,97.913,118.72,128.42,126.32,28,10,33,1521,110
120,120.01,120.03,120.14,120.62,122.42,129.23,150.18,200,285.78,400.41,527.28,645.1,734.06,787.43,18,25,120,1501,832
181,181.01,181.04,181.21,181.82,184.55,194.26,223.98,290.53,388.1,474.82,498.74,448,371.2,314.6,18,29,181,1510,264
1200,1200,1200,1200.2,1200.6,1202.7,1209.5,1229.5,1269.7,1310.8,1311.4,1266.3,1215.9,1185.6,1172.3,18,20,1200,1574,1164
210,210,210.01,210.04,210.16,210.7,212.66,219.61,239.79,280.6,331.61,367.13,376.64,370.56,362.27,28,10,210,1500,353
120,120.01,120.03,120.13,120.51,122.14,127.79,145.5,188.33,262.19,357.34,454.23,530.34,574.51,593.82,18,20,120,1500,606
180,180,180.01,180.06,180.21,180.92,183.54,193.17,223.68,298.85,442.35,675.24,1030.9,1533.2,2096,28,10,180,1524,3005
94.001,94.006,94.02,94.08,94.341,95.222,98.302,108.03,132.93,180.21,249.09,331.42,416.59,493.67,552.93,18,10,94,1508,627
175,175,175.01,175.05,175.18,175.77,177.96,185.94,210.74,269.23,371.14,509.94,670.69,838.39,992.38,28,10,175,1217,1205
252,252.01,252.06,252.22,253.01,256.06,267.77,302.91,374.89,459.09,483.21,398.48,264.91,186.6,157.2,18.4,34.36,252,1213.6,136
33,33.001,33.003,33.015,33.065,33.277,34.186,37.515,47.387,67.691,95.254,117.37,122.05,115.79,111.43,28,30,33,1521,110
120,120.01,120.04,120.16,120.73,122.96,131.58,158.3,219.14,319.52,448.08,583.27,696.42,769.29,806.19,18,35,120,1501,832
181,181.01,181.06,181.24,181.99,185.36,197.71,235.59,316.16,430.75,529.57,551.29,481.82,384.57,317.66,18,39,181,1510,264
1200,1200,1200,1200.2,1200.9,1203.5,1213.3,1241.5,1295.5,1348,1346.4,1288.3,1225.2,1188.5,1173.1,18,30,1200,1574,1164
210,210,210.02,210.07,210.3,211.28,215.47,230.58,273.74,354.65,444.33,490.47,473.27,425.29,386.61,28,30,210,1500,353
120,120.01,120.03,120.16,120.67,122.66,130.29,153.82,208.16,298.28,409.02,516.02,590.61,621.57,622.64,18,30,120,1500,606
180,180,180.02,180.07,180.31,181.31,185.63,201.63,250.62,361.13,556.71,871.44,1351.9,1950.6,2468.1,28,30,180,1524,3005
94.002,94.006,94.027,94.128,94.55,96.187,102.46,121.9,167.3,244.65,345.2,452.67,541.78,595.46,617.72,18,30,94,1508,627
175,175,175.01,175.06,175.27,176.15,179.93,193.8,235.21,322.92,457.66,626.48,811.9,981.42,1099.5,28,30,175,1217,1205
252,252.01,252.06,252.29,253.32,258.02,275.65,326.97,427.98,543.98,593.81,515.34,364.91,243.72,179.25,18.4,54.36,252,1213.6,136
33,33.001,33.003,33.017,33.085,33.391,34.747,39.846,54.24,82.863,122.86,159.85,170.15,151.97,130.34,28,50,33,1521,110
120,120.01,120.04,120.21,120.93,124.23,136.69,173.83,253.77,376.31,526.55,669.38,764.23,806.41,822.27,18,55,120,1501,832
181,181.01,181.06,181.28,182.35,186.97,204.52,256.59,361.99,502.16,619.59,634.16,531.79,403.81,322.66,18,59,181,1510,264
1200,1200,1200.1,1200.3,1201.2,1205.3,1220.2,1262.9,1336.4,1398.9,1391.5,1315.5,1235.1,1190.5,1173.2,18,50,1200,1574,1164
210,210,210.02,210.08,210.4,211.84,218.19,241.69,305.13,417.12,533.81,581.62,533.37,451.02,394.82,28,50,210,1500,353
120,120.01,120.04,120.2,120.86,123.87,135.18,170.1,244.27,358.32,492.19,606.11,659.5,654.93,632.57,18,50,120,1500,606
180,180,180.02,180.08,180.38,181.76,187.89,211,277.05,415.34,649.56,1029.2,1588.8,2202.2,2642.6,28,50,180,1524,3005
94.002,94.006,94.034,94.167,94.702,97.176,106.47,135.29,197.33,295.84,419.59,540.19,617.47,638.2,633.99,18,50,94,1508,627
175,175,175.01,175.07,175.34,176.57,182.02,202.39,259.1,369.42,525.91,711.02,898.08,1048.9,1138.7,28,50,175,1217,1205
252,252,252.02,252.09,252.41,253.92,260.42,284.5,347.2,445.11,511.56,471.92,348.11,235.92,175.44,28.4,54.36,252,1213.6,136
33.001,33.002,33.013,33.065,33.272,34.234,37.856,49.199,74.166,115.59,170.65,223.61,240.35,203.99,154.29,18,50,33,1521,110
120,120,120.01,120.06,120.29,121.35,125.96,143.34,191.61,284.72,415,559.92,685.59,766.81,806.64,28,55,120,1501,832
181,181,181.02,181.08,181.39,182.89,189.52,213.76,278.59,389.5,504.18,548.3,487.87,386.42,316.06,28,59,181,1510,264
1200,1200,1200,1200.1,1200.4,1201.6,1207.3,1227.3,1276.5,1341.5,1360.8,1308.8,1239.4,1196,1176.2,28,50,1200,1574,1164
210,210.01,210.06,210.31,211.28,215.79,232.57,283.37,385.65,521.95,631.76,647.41,566.58,465.61,401,18,50,210,1500,353
120,120,120.01,120.05,120.27,121.23,125.5,141.45,185.78,270.97,384.7,494.52,563.75,590.88,600.21,28,50,120,1500,606
180,180.01,180.06,180.29,181.19,185.41,201.23,250.36,356.95,534.22,797.73,1182.4,1703.6,2255.7,2657.9,18,50,180,1524,3005
94,94.002,94.009,94.045,94.219,95.013,98.526,111.7,148.66,221.48,324.57,437.53,530.28,585.83,611.33,28,50,94,1508,627
175,175.01,175.05,175.26,176.08,179.89,194.13,237.82,329.6,469.56,641.16,821.28,981.33,1095.8,1159.3,18,50,175,1217,1205
2052,2052,2052,2051.7,2050.7,2045.8,2024.8,1946.2,1732.8,1338.8,819.18,344.77,124.73,99.31,116.65,28.4,54.36,2052,1213.6,136
303,303.01,303.08,303.39,304.63,310.37,331.71,396.37,527.48,710.32,894.53,1028,1090.4,1104.9,1103.9,18,50,303,1521,1100
120,120,120.01,120.06,120.29,121.35,125.96,143.34,191.61,284.72,415,559.92,685.59,766.81,806.64,28,55,120,1501,832
1801,1801,1801,1800.9,1800.5,1798.7,1790.3,1758.8,1664.5,1448.5,1052.4,577.69,295.55,235.22,245.01,28,59,1801,1510,264
1200,1200,1200,1199.8,1199.1,1195.8,1181.7,1131.7,1011.8,859.62,811,894.54,1009.6,1092.2,1135.2,28,50,1200,574,1164
2100,2100,2099.9,2099.4,2097.4,2088.1,2053.9,1952.2,1750.2,1448.4,1045,642.26,424.98,361.12,347.88,18,50,2100,1500,353
120,120,120.01,120.06,120.29,121.32,125.94,143.56,195.57,314.23,557.08,1080.7,2119.2,3574.9,4827,28,50,120,1500,6006
